model_id,brand_id,model_name,speed_mbps,price,rating,stock,sold_units
4272,9,Xiaomi_Model_504,3600,69.67,2.89,419,26
4273,9,Xiaomi_Model_908,150,80.44,4.88,553,156
4274,9,Xiaomi_Model_392,3600,311.64,4.27,760,131
4275,8,Huawei_Model_236,600,249.7,4.46,705,553
4276,8,Huawei_Model_309,10000,191.79,4.52,501,316
4277,9,Xiaomi_Model_562,10000,280.66,2.64,630,429
4278,4,Asus_Model_237,3600,152.29,3.3,62,51
4279,8,Huawei_Model_108,5400,178.15,3.24,642,474
4280,2,Netgear_Model_830,2400,359.31,4.64,277,133
4281,3,D-Link_Model_801,150,322.6,3.23,574,54
4282,1,TP-Link_Model_718,10000,351.39,2.84,167,118
4283,4,Asus_Model_859,300,198.89,3.2,179,166
4284,2,Netgear_Model_567,10000,323.21,4.38,912,104
4285,10,Belkin_Model_416,10000,80.37,4.84,768,349
4286,1,TP-Link_Model_665,1200,383.64,2.53,355,229
4287,5,Tenda_Model_866,5400,86.42,2.65,811,180
4288,4,Asus_Model_846,3600,393.72,2.51,983,165
4289,6,Linksys_Model_318,2400,66.63,4.54,798,191
4290,4,Asus_Model_428,600,220.4,4.43,878,257
4291,5,Tenda_Model_544,150,257.59,3.69,616,180
4292,10,Belkin_Model_203,10000,280.48,2.82,269,224
4293,3,D-Link_Model_171,300,248.81,4.4,438,149
4294,2,Netgear_Model_636,5400,349.73,2.66,96,88
4295,8,Huawei_Model_923,3600,227.87,3.73,487,302
4296,1,TP-Link_Model_406,10000,127.97,4.07,81,4
4297,6,Linksys_Model_699,10000,329.29,4.24,412,299
4298,8,Huawei_Model_817,3600,77.41,3.05,782,410
4299,10,Belkin_Model_984,5400,225.06,2.57,505,443
4300,8,Huawei_Model_926,5400,169.59,3.67,989,868
4301,6,Linksys_Model_363,600,353.19,3.2,194,66
4302,7,Cisco_Model_781,3600,175.76,3.52,986,814
4303,9,Xiaomi_Model_691,600,221.62,4.87,961,801
4304,7,Cisco_Model_336,2400,80.86,2.59,932,365
4305,6,Linksys_Model_725,5400,171.62,3.43,88,64
4306,3,D-Link_Model_305,10000,83.72,2.96,841,518
4307,9,Xiaomi_Model_700,2400,267.71,4.65,603,3
4308,7,Cisco_Model_213,5400,288.2,2.71,458,317
4309,7,Cisco_Model_590,2400,252.26,2.91,997,923
4310,8,Huawei_Model_548,10000,303.27,2.88,402,257
4311,9,Xiaomi_Model_286,10000,288.41,4.58,798,612
4312,3,D-Link_Model_865,2400,298.38,2.67,793,773
4313,6,Linksys_Model_332,600,99.54,3.19,647,0
4314,3,D-Link_Model_403,3600,38.43,3.12,559,7
4315,7,Cisco_Model_841,150,161.96,3.13,951,601
4316,9,Xiaomi_Model_637,1200,57.77,3.55,802,455
4317,5,Tenda_Model_282,3600,290.49,3.67,62,10
4318,7,Cisco_Model_340,2400,308.44,3.37,930,888
4319,1,TP-Link_Model_424,2400,195.16,4.72,267,62
4320,3,D-Link_Model_103,10000,149.34,3.82,171,121
4321,8,Huawei_Model_701,10000,112.57,4.05,531,465
4322,10,Belkin_Model_567,1200,345.79,3.95,238,172
4323,10,Belkin_Model_731,1200,238.87,2.95,848,791
4324,2,Netgear_Model_247,5400,314.5,2.59,681,352
4325,5,Tenda_Model_974,150,47.5,4.81,608,568
4326,6,Linksys_Model_195,150,207.8,4.95,169,129
4327,6,Linksys_Model_482,600,183.75,2.54,602,478
4328,8,Huawei_Model_105,3600,224.06,4.86,751,706
4329,9,Xiaomi_Model_825,3600,174.05,3.58,881,705
4330,5,Tenda_Model_304,2400,70.55,4.97,156,139
4331,1,TP-Link_Model_957,2400,205.06,4.86,880,174
4332,9,Xiaomi_Model_773,3600,194.48,3.75,487,443
4333,5,Tenda_Model_735,1200,231.22,2.55,112,110
4334,3,D-Link_Model_952,5400,163.55,3.72,804,77
4335,8,Huawei_Model_379,150,265.66,2.69,862,320
4336,1,TP-Link_Model_780,1200,264.74,4.12,28,5
4337,9,Xiaomi_Model_931,600,339.66,4.31,565,562
4338,5,Tenda_Model_698,2400,55.84,4.78,84,70
4339,5,Tenda_Model_525,150,140.2,3.88,543,400
4340,6,Linksys_Model_611,300,181.73,3.12,798,59
4341,6,Linksys_Model_598,150,211.35,4.7,817,660
4342,7,Cisco_Model_537,10000,226.23,4.62,156,139
4343,8,Huawei_Model_753,3600,291.55,4.08,110,33
4344,4,Asus_Model_771,600,300.79,3.72,478,382
4345,4,Asus_Model_114,600,351.14,3.41,436,326
4346,1,TP-Link_Model_879,300,42.17,3.38,974,302
4347,6,Linksys_Model_856,300,324.81,4.24,598,51
4348,8,Huawei_Model_182,2400,375.65,4.82,407,133
4349,7,Cisco_Model_164,2400,50.52,3.01,572,549
4350,7,Cisco_Model_867,3600,187.51,4.6,951,753
4351,4,Asus_Model_919,300,69.77,3.92,197,32
4352,1,TP-Link_Model_359,2400,90.24,3.27,397,173
4353,7,Cisco_Model_961,3600,273.42,4.78,354,350
4354,10,Belkin_Model_470,150,54.64,4.1,577,78
4355,6,Linksys_Model_772,300,301.03,3.84,289,104
4356,4,Asus_Model_475,2400,117.78,3.9,24,14
4357,1,TP-Link_Model_632,300,280.2,3.45,221,34
4358,2,Netgear_Model_457,1200,295.07,3.07,30,4
4359,5,Tenda_Model_723,2400,147.9,2.59,363,77
4360,10,Belkin_Model_603,10000,246.2,3.05,896,146
4361,8,Huawei_Model_289,3600,47.55,2.58,336,2
4362,1,TP-Link_Model_560,150,43.87,3.56,354,308
4363,5,Tenda_Model_610,5400,281.64,2.65,598,589
4364,1,TP-Link_Model_773,5400,362.61,2.74,753,633
4365,2,Netgear_Model_602,10000,211.19,4.7,909,864
4366,8,Huawei_Model_947,10000,218.38,4.41,57,28
4367,1,TP-Link_Model_318,600,381.02,2.59,76,1
4368,5,Tenda_Model_393,2400,244.66,2.82,746,398
4369,7,Cisco_Model_550,3600,34.68,3.58,323,180
4370,6,Linksys_Model_575,150,227.85,3.86,213,104
4371,1,TP-Link_Model_450,5400,127.27,3.07,351,314
4372,8,Huawei_Model_891,2400,194.55,2.95,264,209
4373,6,Linksys_Model_396,300,294.66,3.05,452,14
4374,5,Tenda_Model_591,300,372.38,4.71,103,39
4375,8,Huawei_Model_414,5400,339.59,4.71,34,5
4376,10,Belkin_Model_913,2400,216.03,2.85,183,19
4377,2,Netgear_Model_481,10000,31.25,4.54,846,722
4378,6,Linksys_Model_239,600,28.3,4.49,438,230
4379,3,D-Link_Model_651,300,338.45,4.7,156,58
4380,5,Tenda_Model_387,5400,317.82,2.65,317,56
4381,3,D-Link_Model_474,300,177.81,4.47,387,222
4382,7,Cisco_Model_331,300,390.41,4.04,636,174
4383,1,TP-Link_Model_207,150,26.43,3.78,431,381
4384,3,D-Link_Model_751,150,80.02,3.34,118,10
4385,5,Tenda_Model_525,5400,98.67,4.5,945,855
4386,10,Belkin_Model_879,5400,31.34,3.37,59,44
4387,2,Netgear_Model_680,600,218.43,4.69,76,39
4388,10,Belkin_Model_980,1200,278.58,4.79,509,70
4389,10,Belkin_Model_809,5400,176.68,2.79,809,786
4390,7,Cisco_Model_598,3600,82.31,4.68,137,57
4391,7,Cisco_Model_891,1200,164.48,3.6,357,351
4392,6,Linksys_Model_243,1200,221.92,3.08,11,6
4393,2,Netgear_Model_430,10000,338.84,3.44,783,660
4394,1,TP-Link_Model_625,150,71.54,2.8,879,234
4395,5,Tenda_Model_192,5400,318.0,4.36,453,357
4396,2,Netgear_Model_393,300,200.54,3.23,437,68
4397,10,Belkin_Model_519,1200,341.27,3.93,300,287
4398,6,Linksys_Model_200,2400,189.37,3.73,572,181
4399,6,Linksys_Model_136,300,26.04,2.93,172,51
4400,3,D-Link_Model_740,1200,158.14,4.85,961,7
4401,3,D-Link_Model_693,150,203.8,4.83,228,126
4402,8,Huawei_Model_344,5400,269.81,4.52,995,374
4403,4,Asus_Model_665,10000,228.58,3.86,66,56
4404,6,Linksys_Model_305,1200,21.61,3.62,628,281
4405,1,TP-Link_Model_836,3600,127.74,2.61,268,3
4406,8,Huawei_Model_787,5400,206.83,4.74,879,369
4407,2,Netgear_Model_160,600,97.43,4.34,808,130
4408,6,Linksys_Model_386,5400,265.92,2.59,225,119
4409,1,TP-Link_Model_806,600,365.26,3.03,999,182
4410,3,D-Link_Model_464,3600,64.74,4.21,304,104
4411,1,TP-Link_Model_393,10000,273.97,3.9,980,427
4412,3,D-Link_Model_642,300,369.46,2.95,896,777
4413,2,Netgear_Model_491,600,130.86,2.97,336,183
4414,8,Huawei_Model_831,10000,89.41,3.59,660,644
4415,8,Huawei_Model_717,300,137.67,2.76,821,507
4416,6,Linksys_Model_727,3600,200.82,4.44,198,126
4417,2,Netgear_Model_529,300,215.83,2.68,648,82
4418,3,D-Link_Model_470,600,371.79,4.05,792,424
4419,7,Cisco_Model_499,2400,43.65,3.41,571,558
4420,7,Cisco_Model_312,10000,280.65,3.1,923,78
4421,2,Netgear_Model_212,300,130.33,3.34,914,872
4422,6,Linksys_Model_770,300,235.96,3.69,982,540
4423,7,Cisco_Model_697,600,139.31,3.07,306,29
4424,10,Belkin_Model_433,300,274.91,4.93,179,77
4425,2,Netgear_Model_826,1200,312.83,4.59,12,7
4426,1,TP-Link_Model_906,5400,287.45,4.71,578,384
4427,4,Asus_Model_432,300,297.36,3.77,50,13
4428,3,D-Link_Model_512,10000,22.21,4.04,755,342
4429,10,Belkin_Model_784,600,106.01,4.57,821,41
4430,10,Belkin_Model_994,1200,374.94,2.69,548,194
4431,3,D-Link_Model_527,10000,233.22,2.69,259,42
4432,6,Linksys_Model_742,10000,250.2,4.51,890,63
4433,8,Huawei_Model_243,150,175.61,2.61,869,264
4434,4,Asus_Model_185,3600,358.42,3.65,647,354
4435,5,Tenda_Model_506,2400,111.87,3.35,806,450
4436,9,Xiaomi_Model_394,3600,128.21,3.02,471,5
4437,6,Linksys_Model_280,300,39.98,4.73,258,132
4438,3,D-Link_Model_659,600,392.61,3.46,18,0
4439,7,Cisco_Model_348,600,377.02,2.71,632,523
4440,5,Tenda_Model_139,300,350.19,4.05,292,173
4441,7,Cisco_Model_466,150,292.05,3.81,717,387
4442,6,Linksys_Model_777,3600,256.84,3.72,974,941
4443,5,Tenda_Model_965,5400,151.07,4.41,928,13
4444,1,TP-Link_Model_123,600,260.96,3.74,567,25
4445,4,Asus_Model_153,10000,94.46,3.68,279,192
4446,6,Linksys_Model_436,10000,395.34,4.87,478,210
4447,10,Belkin_Model_908,1200,110.17,4.38,871,796
4448,10,Belkin_Model_457,150,301.13,4.26,636,567
4449,1,TP-Link_Model_582,5400,257.57,2.89,804,221
4450,9,Xiaomi_Model_956,1200,327.48,4.76,360,46
4451,1,TP-Link_Model_565,5400,91.9,4.63,965,731
4452,1,TP-Link_Model_869,3600,309.82,4.65,505,375
4453,8,Huawei_Model_385,5400,361.57,3.66,204,86
4454,7,Cisco_Model_582,300,153.61,4.92,410,141
4455,10,Belkin_Model_105,150,170.08,4.5,442,205
4456,1,TP-Link_Model_629,1200,229.24,2.57,753,8
4457,4,Asus_Model_762,10000,111.44,4.17,257,109
4458,4,Asus_Model_539,150,169.75,3.48,939,895
4459,3,D-Link_Model_833,5400,193.43,4.11,402,392
4460,7,Cisco_Model_444,5400,295.93,3.72,576,119
4461,1,TP-Link_Model_230,1200,333.91,4.59,665,397
4462,4,Asus_Model_218,150,346.69,3.74,806,589
4463,3,D-Link_Model_281,10000,75.38,2.88,680,273
4464,3,D-Link_Model_181,1200,151.89,4.23,31,18
4465,6,Linksys_Model_161,1200,20.75,2.77,209,106
4466,4,Asus_Model_880,150,328.36,3.06,470,34
4467,7,Cisco_Model_568,150,359.88,3.12,21,20
4468,6,Linksys_Model_872,10000,32.0,2.63,675,14
4469,4,Asus_Model_227,300,388.08,3.62,487,74
4470,3,D-Link_Model_188,150,293.76,4.37,88,88
4471,1,TP-Link_Model_941,2400,329.45,3.98,620,383
4472,8,Huawei_Model_456,300,53.77,4.67,454,151
4473,10,Belkin_Model_167,1200,132.56,2.59,310,288
4474,9,Xiaomi_Model_273,10000,360.14,4.15,593,316
4475,6,Linksys_Model_630,1200,172.09,4.45,67,5
4476,3,D-Link_Model_555,600,180.09,4.4,197,166
4477,2,Netgear_Model_839,5400,355.89,3.81,42,21
4478,1,TP-Link_Model_397,5400,271.19,4.96,188,6
4479,6,Linksys_Model_794,150,345.26,3.64,842,774
4480,9,Xiaomi_Model_608,300,25.55,4.85,519,459
4481,8,Huawei_Model_669,300,178.37,4.33,404,200
4482,1,TP-Link_Model_371,150,232.46,4.36,514,476
4483,8,Huawei_Model_981,300,98.13,4.67,544,229
4484,4,Asus_Model_708,300,121.81,4.95,483,73
4485,9,Xiaomi_Model_635,150,45.29,4.33,358,72
4486,1,TP-Link_Model_260,150,58.43,4.42,731,600
4487,9,Xiaomi_Model_246,300,60.12,4.16,792,404
4488,7,Cisco_Model_859,150,265.2,3.25,790,218
4489,5,Tenda_Model_340,10000,219.03,4.45,858,741
4490,7,Cisco_Model_126,150,25.89,4.17,316,99
4491,1,TP-Link_Model_938,300,333.19,2.77,556,228
4492,3,D-Link_Model_205,1200,390.82,4.51,875,106
4493,9,Xiaomi_Model_940,5400,232.94,3.62,826,442
4494,9,Xiaomi_Model_501,150,210.48,3.38,913,440
4495,3,D-Link_Model_461,3600,118.78,2.61,116,18
4496,4,Asus_Model_191,10000,103.27,3.44,344,312
4497,10,Belkin_Model_797,5400,149.92,4.87,352,54
4498,2,Netgear_Model_687,10000,148.16,4.5,523,447
4499,3,D-Link_Model_397,600,115.18,3.28,907,94
4500,7,Cisco_Model_252,600,114.83,3.0,689,250
4501,5,Tenda_Model_401,2400,330.63,3.03,219,86
4502,3,D-Link_Model_561,3600,344.53,3.82,84,43
4503,9,Xiaomi_Model_291,2400,357.55,3.27,847,23
4504,8,Huawei_Model_229,600,151.34,4.79,288,135
4505,1,TP-Link_Model_635,10000,74.8,2.53,558,126
4506,1,TP-Link_Model_892,600,304.68,4.02,900,210
4507,9,Xiaomi_Model_459,3600,164.86,2.62,797,261
4508,9,Xiaomi_Model_635,10000,97.42,4.28,421,314
4509,2,Netgear_Model_112,10000,20.1,4.56,340,166
4510,5,Tenda_Model_610,600,392.68,4.46,633,554
4511,10,Belkin_Model_713,1200,176.4,2.92,676,459
4512,7,Cisco_Model_653,3600,179.71,3.83,453,267
4513,10,Belkin_Model_952,10000,356.18,4.19,749,293
4514,3,D-Link_Model_868,3600,75.88,3.77,473,152
4515,1,TP-Link_Model_395,3600,235.67,3.35,311,259
4516,8,Huawei_Model_407,150,185.24,2.99,793,370
4517,10,Belkin_Model_945,3600,111.58,3.94,259,135
4518,10,Belkin_Model_783,150,46.08,2.62,536,251
4519,4,Asus_Model_284,150,39.14,4.37,309,11
4520,7,Cisco_Model_970,3600,221.77,2.65,224,138
4521,6,Linksys_Model_279,300,265.98,3.19,679,102
4522,8,Huawei_Model_875,150,190.99,2.97,401,328
4523,4,Asus_Model_326,150,374.35,4.12,891,352
4524,6,Linksys_Model_178,3600,46.39,3.88,251,218
4525,7,Cisco_Model_236,5400,120.92,4.9,77,46
4526,2,Netgear_Model_237,600,260.47,4.26,41,14
4527,4,Asus_Model_706,3600,385.78,4.19,370,105
4528,4,Asus_Model_592,600,200.68,3.1,992,736
4529,6,Linksys_Model_604,5400,40.14,4.16,307,14
4530,1,TP-Link_Model_420,300,141.86,3.95,342,81
4531,4,Asus_Model_426,600,153.46,2.95,50,41
4532,8,Huawei_Model_692,150,212.82,4.52,719,55
4533,3,D-Link_Model_669,5400,78.97,2.71,501,121
4534,9,Xiaomi_Model_996,600,126.09,4.96,221,115
4535,6,Linksys_Model_334,150,362.29,3.65,356,138
4536,1,TP-Link_Model_559,3600,386.81,3.26,806,557
4537,10,Belkin_Model_649,3600,146.68,3.85,269,157
4538,1,TP-Link_Model_565,2400,66.1,3.3,874,384
4539,1,TP-Link_Model_203,2400,350.42,4.36,264,245
4540,10,Belkin_Model_875,5400,180.12,2.84,552,8
4541,4,Asus_Model_625,600,333.47,4.63,235,46
4542,3,D-Link_Model_819,600,343.76,4.41,937,121
4543,9,Xiaomi_Model_158,600,304.5,2.64,660,629
4544,2,Netgear_Model_373,10000,213.75,3.35,967,861
4545,10,Belkin_Model_998,300,144.04,2.87,456,171
4546,2,Netgear_Model_533,600,278.25,4.53,492,139
4547,1,TP-Link_Model_910,10000,65.13,3.71,840,418
4548,5,Tenda_Model_530,5400,134.52,4.13,921,901
4549,6,Linksys_Model_141,2400,99.56,2.67,853,335
4550,3,D-Link_Model_946,5400,27.94,4.75,165,13
4551,9,Xiaomi_Model_862,600,343.59,4.92,198,64
4552,2,Netgear_Model_225,300,91.38,4.08,128,90
4553,7,Cisco_Model_587,600,336.38,4.51,369,149
4554,4,Asus_Model_502,3600,383.68,4.31,476,190
4555,1,TP-Link_Model_167,2400,363.61,4.7,40,27
4556,10,Belkin_Model_396,10000,359.87,4.22,917,773
4557,8,Huawei_Model_889,600,388.44,4.95,331,298
4558,9,Xiaomi_Model_127,300,147.42,2.81,50,14
4559,1,TP-Link_Model_836,150,379.99,2.89,105,37
4560,10,Belkin_Model_922,600,22.38,3.41,807,454
4561,5,Tenda_Model_755,150,171.44,4.7,473,287
4562,1,TP-Link_Model_757,3600,90.8,4.14,244,110
4563,4,Asus_Model_427,10000,338.85,4.71,629,484
4564,6,Linksys_Model_190,150,241.44,4.83,337,319
4565,8,Huawei_Model_231,2400,339.92,3.09,142,128
4566,1,TP-Link_Model_215,10000,260.79,4.2,695,81
4567,6,Linksys_Model_887,5400,175.29,4.96,766,218
4568,2,Netgear_Model_681,3600,34.69,3.31,907,832
4569,3,D-Link_Model_102,600,163.74,4.86,691,167
4570,1,TP-Link_Model_378,300,364.24,2.83,837,780
4571,10,Belkin_Model_474,10000,125.01,2.74,624,101
4572,3,D-Link_Model_289,300,127.73,4.14,763,114
4573,9,Xiaomi_Model_120,150,303.23,3.48,765,687
4574,5,Tenda_Model_240,5400,289.45,4.8,970,570
4575,8,Huawei_Model_274,2400,43.65,2.69,497,124
4576,5,Tenda_Model_806,10000,291.07,3.53,517,437
4577,3,D-Link_Model_816,300,229.63,3.07,269,220
4578,8,Huawei_Model_788,1200,235.59,3.75,324,276
4579,7,Cisco_Model_970,1200,305.27,4.04,464,130
4580,2,Netgear_Model_338,300,258.42,4.86,396,28
4581,2,Netgear_Model_168,600,210.3,2.99,259,108
4582,9,Xiaomi_Model_776,10000,244.36,3.16,951,731
4583,4,Asus_Model_903,3600,386.89,3.85,963,545
4584,2,Netgear_Model_158,1200,37.07,4.92,646,318
4585,9,Xiaomi_Model_612,10000,261.78,2.59,41,14
4586,6,Linksys_Model_789,3600,325.75,2.98,929,498
4587,10,Belkin_Model_203,5400,389.29,2.6,524,176
4588,3,D-Link_Model_181,10000,181.2,4.42,565,46
4589,4,Asus_Model_132,150,96.48,4.35,431,242
4590,7,Cisco_Model_176,5400,192.09,3.2,862,576
4591,6,Linksys_Model_614,1200,233.52,2.61,696,328
4592,5,Tenda_Model_394,300,129.97,3.32,754,55
4593,9,Xiaomi_Model_587,600,266.91,3.39,585,351
4594,2,Netgear_Model_843,3600,268.64,3.98,729,233
4595,9,Xiaomi_Model_164,600,188.08,4.87,326,165
4596,7,Cisco_Model_303,3600,363.4,2.72,771,195
4597,8,Huawei_Model_219,2400,54.65,4.98,342,323
4598,5,Tenda_Model_529,300,101.0,3.38,410,101
4599,2,Netgear_Model_768,300,188.13,2.94,853,350
4600,5,Tenda_Model_263,600,352.83,4.63,317,233
4601,3,D-Link_Model_514,3600,130.63,4.94,379,256
4602,2,Netgear_Model_508,300,316.12,2.58,41,37
4603,7,Cisco_Model_473,2400,163.42,4.86,582,156
4604,4,Asus_Model_792,2400,317.9,2.71,14,7
4605,7,Cisco_Model_424,1200,331.56,3.1,354,268
4606,4,Asus_Model_741,1200,35.59,4.68,443,335
4607,1,TP-Link_Model_841,600,227.06,4.07,357,335
4608,1,TP-Link_Model_346,600,299.75,4.51,894,825
4609,9,Xiaomi_Model_921,3600,61.11,4.78,608,134
4610,1,TP-Link_Model_170,10000,172.93,4.99,162,62
4611,5,Tenda_Model_429,10000,258.43,3.86,851,287
4612,10,Belkin_Model_736,5400,164.32,3.17,954,909
4613,4,Asus_Model_116,150,378.3,4.88,315,97
4614,3,D-Link_Model_456,3600,336.51,2.73,157,56
4615,3,D-Link_Model_230,300,285.34,2.65,648,51
4616,4,Asus_Model_834,2400,328.26,4.87,114,20
4617,2,Netgear_Model_538,150,33.7,4.94,854,562
4618,10,Belkin_Model_471,10000,103.72,3.16,717,717
4619,2,Netgear_Model_410,300,104.6,4.93,587,260
4620,9,Xiaomi_Model_607,2400,318.0,4.01,863,403
4621,4,Asus_Model_398,10000,30.69,2.76,751,353
4622,10,Belkin_Model_883,3600,203.4,4.8,766,621
4623,10,Belkin_Model_931,3600,355.46,4.8,757,499
4624,10,Belkin_Model_840,2400,197.15,3.48,729,195
4625,7,Cisco_Model_430,3600,272.57,4.01,933,397
4626,9,Xiaomi_Model_895,300,158.37,3.35,283,172
4627,6,Linksys_Model_482,10000,26.61,4.0,176,4
4628,6,Linksys_Model_165,300,277.81,3.59,255,104
4629,2,Netgear_Model_283,10000,112.21,4.55,702,53
4630,10,Belkin_Model_239,2400,119.22,3.59,996,427
4631,1,TP-Link_Model_826,300,250.91,2.72,986,32
4632,4,Asus_Model_538,5400,141.66,4.47,908,739
4633,9,Xiaomi_Model_717,10000,77.24,4.93,339,185
4634,2,Netgear_Model_412,5400,301.51,4.05,266,30
4635,5,Tenda_Model_969,2400,34.05,4.91,741,454
4636,6,Linksys_Model_561,3600,158.0,4.63,917,143
4637,9,Xiaomi_Model_721,150,392.53,3.33,416,244
4638,4,Asus_Model_989,5400,109.63,3.86,433,21
4639,1,TP-Link_Model_859,600,52.52,4.64,665,655
4640,10,Belkin_Model_311,2400,259.41,2.83,70,23
4641,1,TP-Link_Model_859,150,245.27,3.57,750,696
4642,8,Huawei_Model_753,600,349.57,4.16,815,243
4643,8,Huawei_Model_840,1200,71.27,2.76,54,17
4644,8,Huawei_Model_692,300,272.77,2.83,882,858
4645,1,TP-Link_Model_104,300,253.07,3.07,890,627
4646,10,Belkin_Model_901,3600,114.8,4.41,731,1
4647,5,Tenda_Model_270,3600,252.46,4.48,775,61
4648,6,Linksys_Model_472,2400,314.43,3.37,880,789
4649,7,Cisco_Model_753,2400,233.69,4.6,592,77
4650,3,D-Link_Model_975,1200,329.26,3.53,788,567
4651,3,D-Link_Model_713,150,259.96,3.81,329,188
4652,9,Xiaomi_Model_788,2400,350.1,3.52,342,158
4653,8,Huawei_Model_930,2400,200.46,2.54,429,122
4654,3,D-Link_Model_403,300,84.0,3.44,509,227
4655,4,Asus_Model_733,3600,301.38,4.26,938,481
4656,2,Netgear_Model_984,1200,171.01,3.22,497,40
4657,9,Xiaomi_Model_716,300,234.36,2.98,51,31
4658,5,Tenda_Model_912,2400,398.23,3.25,534,257
4659,5,Tenda_Model_800,2400,214.62,4.13,502,502
4660,10,Belkin_Model_689,3600,288.04,4.4,699,64
4661,6,Linksys_Model_603,2400,210.53,3.83,322,23
4662,2,Netgear_Model_831,150,100.07,3.04,763,176
4663,7,Cisco_Model_797,10000,179.08,4.08,305,133
4664,10,Belkin_Model_330,3600,233.46,4.23,411,211
4665,2,Netgear_Model_751,5400,75.42,4.95,760,147
4666,9,Xiaomi_Model_423,150,129.66,3.64,237,207
4667,7,Cisco_Model_237,10000,143.48,3.17,537,304
4668,3,D-Link_Model_307,1200,260.06,4.84,634,543
4669,9,Xiaomi_Model_302,600,323.58,2.83,770,250
4670,5,Tenda_Model_989,150,204.21,4.76,321,127
4671,10,Belkin_Model_828,300,136.73,2.68,147,143
4672,6,Linksys_Model_560,300,281.89,3.71,319,61
4673,9,Xiaomi_Model_888,300,187.4,3.04,351,85
4674,1,TP-Link_Model_891,150,59.55,3.3,126,120
4675,7,Cisco_Model_682,5400,334.26,4.35,567,558
4676,9,Xiaomi_Model_675,2400,270.94,4.1,666,359
4677,3,D-Link_Model_400,300,336.36,3.18,832,169
4678,2,Netgear_Model_128,3600,69.54,3.6,960,235
4679,1,TP-Link_Model_154,300,374.35,4.61,327,184
4680,3,D-Link_Model_471,3600,310.2,3.15,214,176
4681,10,Belkin_Model_366,2400,131.87,3.4,778,51
4682,2,Netgear_Model_428,2400,323.8,2.73,760,700
4683,2,Netgear_Model_133,600,265.66,3.19,464,351
4684,9,Xiaomi_Model_126,300,234.64,3.69,494,196
4685,1,TP-Link_Model_750,600,146.06,4.87,434,113
4686,8,Huawei_Model_805,5400,115.54,4.25,273,144
4687,3,D-Link_Model_627,3600,357.73,2.53,664,201
4688,3,D-Link_Model_382,300,212.29,3.68,450,134
4689,10,Belkin_Model_280,5400,27.73,3.91,110,75
4690,7,Cisco_Model_474,2400,41.82,3.9,578,101
4691,7,Cisco_Model_310,10000,187.65,2.97,352,11
4692,1,TP-Link_Model_151,2400,137.29,4.78,250,151
4693,7,Cisco_Model_634,2400,106.65,4.65,805,192
4694,9,Xiaomi_Model_170,3600,99.43,3.54,740,316
4695,1,TP-Link_Model_594,150,156.73,3.6,167,52
4696,10,Belkin_Model_773,3600,357.84,3.21,52,18
4697,8,Huawei_Model_561,3600,272.13,3.76,539,85
4698,2,Netgear_Model_395,600,118.91,2.81,944,632
4699,3,D-Link_Model_446,1200,242.22,4.14,354,270
4700,7,Cisco_Model_776,2400,333.93,4.03,344,83
4701,5,Tenda_Model_418,2400,37.76,4.18,249,29
4702,5,Tenda_Model_263,2400,143.04,4.0,849,814
4703,7,Cisco_Model_895,5400,337.7,2.94,322,312
4704,2,Netgear_Model_108,2400,290.07,3.15,512,484
4705,5,Tenda_Model_862,300,32.01,2.8,459,303
4706,5,Tenda_Model_435,2400,83.45,4.29,99,48
4707,5,Tenda_Model_138,600,348.6,4.89,167,48
4708,2,Netgear_Model_613,150,201.68,3.77,625,402
4709,5,Tenda_Model_470,2400,121.86,3.44,856,173
4710,7,Cisco_Model_818,5400,208.49,3.92,908,474
4711,3,D-Link_Model_345,600,138.68,2.53,140,26
4712,9,Xiaomi_Model_648,3600,94.39,3.33,731,33
4713,7,Cisco_Model_649,1200,267.44,3.5,52,14
4714,9,Xiaomi_Model_745,1200,166.09,2.54,955,34
4715,3,D-Link_Model_613,3600,24.41,2.75,774,181
4716,9,Xiaomi_Model_535,150,387.69,4.4,398,199
4717,9,Xiaomi_Model_207,10000,160.34,4.42,790,713
4718,7,Cisco_Model_417,1200,336.6,2.81,146,125
4719,1,TP-Link_Model_722,2400,208.33,3.63,309,160
4720,3,D-Link_Model_223,300,352.32,4.61,642,115
4721,6,Linksys_Model_278,150,295.58,4.79,735,164
4722,2,Netgear_Model_316,2400,153.81,3.74,468,290
4723,1,TP-Link_Model_602,10000,355.05,4.97,200,24
4724,4,Asus_Model_931,3600,295.26,3.23,603,353
4725,1,TP-Link_Model_346,2400,388.2,3.06,978,824
4726,8,Huawei_Model_855,5400,114.35,2.6,974,221
4727,5,Tenda_Model_157,3600,359.9,4.02,478,456
4728,6,Linksys_Model_895,2400,66.39,3.94,798,585
4729,10,Belkin_Model_320,3600,52.68,4.33,493,120
4730,7,Cisco_Model_796,5400,137.35,3.36,938,577
4731,10,Belkin_Model_622,2400,110.92,3.79,47,18
4732,3,D-Link_Model_205,3600,397.72,3.95,678,36
4733,1,TP-Link_Model_134,3600,306.54,3.48,707,325
4734,7,Cisco_Model_267,5400,379.76,4.65,429,401
4735,9,Xiaomi_Model_745,10000,113.78,2.56,137,117
4736,3,D-Link_Model_709,2400,297.72,2.83,22,12
4737,10,Belkin_Model_209,150,343.36,2.89,102,59
4738,2,Netgear_Model_201,2400,80.06,4.94,845,213
